date,city,source_name,predicted_tmax,actual_tmax,absolute_error
2026-08-04,ny,google-weather,83.6600,84.0,0.3400
2026-08-04,ny,open-meteo,80.4000,84.0,3.6000
2026-08-04,ny,openweathermap,83.0500,84.0,0.9500
2026-08-04,ny,pirateweather,83.2100,84.0,0.7900
2026-08-04,ny,tomorrow,79.5000,84.0,4.5000
2026-08-04,ny,visual-crossing,83.0000,84.0,1.0000
2026-08-04,ny,weather.gov,84.0000,84.0,0.0000
2026-08-04,ny,weatherapi,86.9000,84.0,2.9000
2026-08-04,tx,consensus,99.4771,101.0,1.5229
2026-08-04,tx,google-weather,99.1400,101.0,1.8600
2026-08-04,tx,open-meteo,98.4000,101.0,2.6000
2026-08-04,tx,openweathermap,102.1300,101.0,1.1300
2026-08-04,tx,pirateweather,97.7900,101.0,3.2100
2026-08-04,tx,tomorrow,98.1500,101.0,2.8500
2026-08-04,tx,visual-crossing,99.9000,101.0,1.1000
2026-08-04,tx,weather.gov,100.0000,101.0,1.0000
2026-08-04,tx,weatherapi,104.7000,101.0,3.7000
2026-08-05,fl,consensus,89.4943,90.0,0.5057
2026-08-05,fl,google-weather,86.5400,90.0,3.4600
2026-08-05,fl,open-meteo,86.2000,90.0,3.8000
2026-08-05,fl,openweathermap,85.4100,90.0,4.5900
2026-08-05,fl,pirateweather,85.3700,90.0,4.6300
2026-08-05,fl,tomorrow,86.9200,90.0,3.0800
2026-08-05,fl,visual-crossing,85.9000,90.0,4.1000
2026-08-05,fl,weather.gov,88.0000,90.0,2.0000
2026-08-05,fl,weatherapi,91.6000,90.0,1.6000
2026-08-05,il,consensus,83.3174,83.0,0.3174
2026-08-05,il,google-weather,80.7800,83.0,2.2200
2026-08-05,il,open-meteo,84.3000,83.0,1.3000
2026-08-05,il,openweathermap,85.7700,83.0,2.7700
2026-08-05,il,pirateweather,80.5100,83.0,2.4900
2026-08-05,il,tomorrow,85.2600,83.0,2.2600
2026-08-05,il,visual-crossing,81.1000,83.0,1.9000
2026-08-05,il,weather.gov,80.0000,83.0,3.0000
2026-08-05,il,weatherapi,90.7000,83.0,7.7000
2026-08-05,ny,consensus,83.4441,83.0,0.4441
2026-08-05,ny,google-weather,82.9400,83.0,0.0600
2026-08-05,ny,openweathermap,85.1900,83.0,2.1900
2026-08-05,ny,pirateweather,81.9500,83.0,1.0500
2026-08-05,ny,tomorrow,81.6300,83.0,1.3700
2026-08-05,ny,visual-crossing,83.9000,83.0,0.9000
2026-08-05,ny,weather.gov,84.0000,83.0,1.0000
2026-08-05,ny,weatherapi,90.1000,83.0,7.1000
2026-08-05,tx,consensus,98.9119,100.0,1.0881
2026-08-05,tx,google-weather,98.2400,100.0,1.7600
2026-08-05,tx,open-meteo,98.0000,100.0,2.0000
2026-08-05,tx,openweathermap,98.4900,100.0,1.5100
2026-08-05,tx,pirateweather,97.2500,100.0,2.7500
2026-08-05,tx,tomorrow,97.1800,100.0,2.8200
2026-08-05,tx,visual-crossing,99.1000,100.0,0.9000
2026-08-05,tx,weather.gov,98.0000,100.0,2.0000
2026-08-05,tx,weatherapi,104.0000,100.0,4.0000
2026-08-06,fl,consensus,87.8266,88.0,0.1734
2026-08-06,fl,google-weather,85.2800,88.0,2.7200
2026-08-06,fl,open-meteo,85.4000,88.0,2.6000
2026-08-06,fl,openweathermap,87.2400,88.0,0.7600
2026-08-06,fl,pirateweather,85.3700,88.0,2.6300
2026-08-06,fl,tomorrow,85.8700,88.0,2.1300
2026-08-06,fl,visual-crossing,85.9000,88.0,2.1000
2026-08-06,fl,weather.gov,88.0000,88.0,0.0000
2026-08-06,fl,weatherapi,89.2000,88.0,1.2000
2026-08-06,il,consensus,77.4957,80.0,2.5043
2026-08-06,il,google-weather,79.1600,80.0,0.8400
2026-08-06,il,open-meteo,77.2000,80.0,2.8000
2026-08-06,il,openweathermap,78.2200,80.0,1.7800
2026-08-06,il,pirateweather,76.5500,80.0,3.4500
2026-08-06,il,tomorrow,76.8700,80.0,3.1300
2026-08-06,il,visual-crossing,78.0000,80.0,2.0000
2026-08-06,il,weather.gov,78.0000,80.0,2.0000
2026-08-06,il,weatherapi,75.1000,80.0,4.9000
2026-08-06,ny,consensus,90.0814,88.0,2.0814
2026-08-06,ny,google-weather,90.3200,88.0,2.3200
2026-08-06,ny,open-meteo,90.6000,88.0,2.6000
2026-08-06,ny,openweathermap,88.3200,88.0,0.3200
2026-08-06,ny,pirateweather,89.8700,88.0,1.8700
2026-08-06,ny,tomorrow,89.7300,88.0,1.7300
2026-08-06,ny,visual-crossing,90.1000,88.0,2.1000
2026-08-06,ny,weather.gov,90.0000,88.0,2.0000
2026-08-06,ny,weatherapi,91.4000,88.0,3.4000
2026-08-06,tx,consensus,98.9320,101.0,2.0680
2026-08-06,tx,google-weather,99.1400,101.0,1.8600
2026-08-06,tx,open-meteo,98.5000,101.0,2.5000
2026-08-06,tx,openweathermap,99.9000,101.0,1.1000
2026-08-06,tx,pirateweather,97.2500,101.0,3.7500
2026-08-06,tx,tomorrow,98.2600,101.0,2.7400
2026-08-06,tx,visual-crossing,99.1000,101.0,1.9000
2026-08-06,tx,weather.gov,98.0000,101.0,3.0000
2026-08-06,tx,weatherapi,104.4000,101.0,3.4000
2026-08-07,fl,consensus,88.9039,91.0,2.0961
2026-08-07,fl,google-weather,88.8800,91.0,2.1200
2026-08-07,fl,open-meteo,87.5000,91.0,3.5000
2026-08-07,fl,openweathermap,87.6900,91.0,3.3100
2026-08-07,fl,pirateweather,86.6300,91.0,4.3700
2026-08-07,fl,tomorrow,87.3500,91.0,3.6500
2026-08-07,fl,visual-crossing,87.0000,91.0,4.0000
2026-08-07,fl,weather.gov,88.0000,91.0,3.0000
2026-08-07,fl,weatherapi,91.0000,91.0,0.0000
2026-08-07,il,consensus,86.5016,86.0,0.5016
2026-08-07,il,google-weather,86.0000,86.0,0.0000
2026-08-07,il,open-meteo,87.1000,86.0,1.1000
2026-08-07,il,openweathermap,85.1700,86.0,0.8300
2026-08-07,il,pirateweather,83.3900,86.0,2.6100
2026-08-07,il,tomorrow,88.4800,86.0,2.4800
2026-08-07,il,visual-crossing,85.0000,86.0,1.0000
2026-08-07,il,weather.gov,85.0000,86.0,1.0000
2026-08-07,il,weatherapi,87.1000,86.0,1.1000
2026-08-07,ny,consensus,90.4393,91.0,0.5607
2026-08-07,ny,google-weather,91.4000,91.0,0.4000
2026-08-07,ny,openweathermap,89.7800,91.0,1.2200
2026-08-07,ny,pirateweather,88.7900,91.0,2.2100
2026-08-07,ny,tomorrow,94.8200,91.0,3.8200
2026-08-07,ny,visual-crossing,90.1000,91.0,0.9000
2026-08-07,ny,weather.gov,90.0000,91.0,1.0000
2026-08-07,ny,weatherapi,98.2000,91.0,7.2000
2026-08-07,tx,consensus,97.2930,100.0,2.7070
2026-08-07,tx,google-weather,97.5200,100.0,2.4800
2026-08-07,tx,open-meteo,98.1000,100.0,1.9000
2026-08-07,tx,openweathermap,96.5300,100.0,3.4700
2026-08-07,tx,pirateweather,96.1700,100.0,3.8300
2026-08-07,tx,tomorrow,97.7000,100.0,2.3000
2026-08-07,tx,visual-crossing,97.1000,100.0,2.9000
2026-08-07,tx,weather.gov,97.0000,100.0,3.0000
2026-08-07,tx,weatherapi,104.0000,100.0,4.0000
2026-08-08,fl,consensus,90.5100,92.0,1.4900
2026-08-08,fl,google-weather,90.1400,92.0,1.8600
2026-08-08,fl,open-meteo,88.0000,92.0,4.0000
2026-08-08,fl,openweathermap,90.3900,92.0,1.6100
2026-08-08,fl,pirateweather,87.7100,92.0,4.2900
2026-08-08,fl,tomorrow,87.9800,92.0,4.0200
2026-08-08,fl,visual-crossing,88.1000,92.0,3.9000
2026-08-08,fl,weather.gov,89.0000,92.0,3.0000
2026-08-08,fl,weatherapi,93.9000,92.0,1.9000
2026-08-08,il,consensus,85.6147,84.0,1.6147
2026-08-08,il,google-weather,83.8400,84.0,0.1600
2026-08-08,il,open-meteo,88.9000,84.0,4.9000
2026-08-08,il,openweathermap,87.4800,84.0,3.4800
2026-08-08,il,pirateweather,82.4900,84.0,1.5100
2026-08-08,il,tomorrow,88.6600,84.0,4.6600
2026-08-08,il,visual-crossing,83.0000,84.0,1.0000
2026-08-08,il,weather.gov,85.0000,84.0,1.0000
2026-08-08,il,weatherapi,92.1000,84.0,8.1000
2026-08-08,ny,consensus,89.8547,87.0,2.8547
2026-08-08,ny,google-weather,90.5000,87.0,3.5000
2026-08-08,ny,open-meteo,91.1000,87.0,4.1000
2026-08-08,ny,openweathermap,89.7100,87.0,2.7100
2026-08-08,ny,pirateweather,88.2500,87.0,1.2500
2026-08-08,ny,tomorrow,89.3100,87.0,2.3100
2026-08-08,ny,visual-crossing,90.1000,87.0,3.1000
2026-08-08,ny,weather.gov,90.0000,87.0,3.0000
2026-08-08,ny,weatherapi,94.6000,87.0,7.6000
2026-08-08,tx,consensus,97.5224,99.0,1.4776
2026-08-08,tx,google-weather,98.0600,99.0,0.9400
2026-08-08,tx,open-meteo,96.7000,99.0,2.3000
2026-08-08,tx,openweathermap,100.4200,99.0,1.4200
2026-08-08,tx,pirateweather,96.5300,99.0,2.4700
2026-08-08,tx,tomorrow,96.1300,99.0,2.8700
2026-08-08,tx,visual-crossing,98.0000,99.0,1.0000
2026-08-08,tx,weather.gov,98.0000,99.0,1.0000
2026-08-08,tx,weatherapi,103.8000,99.0,4.8000
2026-08-09,fl,consensus,88.4804,92.0,3.5196
2026-08-09,fl,google-weather,89.4200,92.0,2.5800
2026-08-09,fl,open-meteo,88.3000,92.0,3.7000
2026-08-09,fl,openweathermap,92.2600,92.0,0.2600
2026-08-09,fl,pirateweather,87.1700,92.0,4.8300
2026-08-09,fl,tomorrow,88.3900,92.0,3.6100
2026-08-09,fl,visual-crossing,88.1000,92.0,3.9000
2026-08-09,fl,weather.gov,89.0000,92.0,3.0000
2026-08-09,fl,weatherapi,89.2000,92.0,2.8000
2026-08-09,il,consensus,86.3678,86.0,0.3678
2026-08-09,il,google-weather,82.4000,86.0,3.6000
2026-08-09,il,open-meteo,89.5000,86.0,3.5000
2026-08-09,il,openweathermap,86.5600,86.0,0.5600
2026-08-09,il,pirateweather,83.0300,86.0,2.9700
2026-08-09,il,tomorrow,89.2600,86.0,3.2600
2026-08-09,il,visual-crossing,83.9000,86.0,2.1000
2026-08-09,il,weather.gov,85.0000,86.0,1.0000
2026-08-09,il,weatherapi,95.4000,86.0,9.4000
2026-08-09,ny,consensus,91.1327,88.0,3.1327
2026-08-09,ny,google-weather,91.5800,88.0,3.5800
2026-08-09,ny,openweathermap,88.9300,88.0,0.9300
2026-08-09,ny,pirateweather,90.5900,88.0,2.5900
2026-08-09,ny,tomorrow,93.4300,88.0,5.4300
2026-08-09,ny,visual-crossing,90.9000,88.0,2.9000
2026-08-09,ny,weather.gov,91.0000,88.0,3.0000
2026-08-09,ny,weatherapi,95.4000,88.0,7.4000
2026-08-09,tx,consensus,97.0616,100.0,2.9384
2026-08-09,tx,google-weather,97.1600,100.0,2.8400
2026-08-09,tx,open-meteo,96.7000,100.0,3.3000
2026-08-09,tx,openweathermap,97.5900,100.0,2.4100
2026-08-09,tx,pirateweather,94.9100,100.0,5.0900
2026-08-09,tx,tomorrow,96.4400,100.0,3.5600
2026-08-09,tx,visual-crossing,97.1000,100.0,2.9000
2026-08-09,tx,weather.gov,97.0000,100.0,3.0000
2026-08-09,tx,weatherapi,103.1000,100.0,3.1000
2026-08-10,fl,consensus,89.6528,93.0,3.3472
2026-08-10,fl,google-weather,90.3200,93.0,2.6800
2026-08-10,fl,open-meteo,89.4000,93.0,3.6000
2026-08-10,fl,openweathermap,92.8900,93.0,0.1100
2026-08-10,fl,pirateweather,88.2500,93.0,4.7500
2026-08-10,fl,tomorrow,89.6400,93.0,3.3600
2026-08-10,fl,visual-crossing,88.1000,93.0,4.9000
2026-08-10,fl,weather.gov,90.0000,93.0,3.0000
2026-08-10,fl,weatherapi,95.2000,93.0,2.2000
2026-08-10,il,consensus,83.0319,88.0,4.9681
2026-08-10,il,google-weather,82.0400,88.0,5.9600
2026-08-10,il,open-meteo,83.8000,88.0,4.2000
2026-08-10,il,openweathermap,77.4100,88.0,10.5900
2026-08-10,il,pirateweather,83.2100,88.0,4.7900
2026-08-10,il,tomorrow,82.0000,88.0,6.0000
2026-08-10,il,visual-crossing,83.0000,88.0,5.0000
2026-08-10,il,weather.gov,84.0000,88.0,4.0000
2026-08-10,il,weatherapi,81.0000,88.0,7.0000
2026-08-10,ny,consensus,91.7929,85.0,6.7929
2026-08-10,ny,google-weather,88.7000,85.0,3.7000
2026-08-10,ny,open-meteo,91.9000,85.0,6.9000
2026-08-10,ny,openweathermap,87.6700,85.0,2.6700
2026-08-10,ny,pirateweather,90.0500,85.0,5.0500
2026-08-10,ny,tomorrow,91.7800,85.0,6.7800
2026-08-10,ny,visual-crossing,92.0000,85.0,7.0000
2026-08-10,ny,weather.gov,92.0000,85.0,7.0000
2026-08-10,ny,weatherapi,96.4000,85.0,11.4000
2026-08-10,tx,consensus,96.2065,99.0,2.7935
2026-08-10,tx,google-weather,96.4400,99.0,2.5600
2026-08-10,tx,open-meteo,96.6000,99.0,2.4000
2026-08-10,tx,openweathermap,94.7700,99.0,4.2300
2026-08-10,tx,pirateweather,94.9100,99.0,4.0900
2026-08-10,tx,tomorrow,95.7700,99.0,3.2300
2026-08-10,tx,visual-crossing,96.0000,99.0,3.0000
2026-08-10,tx,weather.gov,97.0000,99.0,2.0000
2026-08-10,tx,weatherapi,103.5000,99.0,4.5000
2026-08-11,fl,consensus,88.7069,94.0,5.2931
2026-08-11,fl,google-weather,90.8600,94.0,3.1400
2026-08-11,fl,open-meteo,90.0000,94.0,4.0000
2026-08-11,fl,openweathermap,93.5400,94.0,0.4600
2026-08-11,fl,pirateweather,88.6100,94.0,5.3900
2026-08-11,fl,tomorrow,90.3000,94.0,3.7000
2026-08-11,fl,visual-crossing,88.1000,94.0,5.9000
2026-08-11,fl,weather.gov,90.0000,94.0,4.0000
2026-08-11,fl,weatherapi,90.5000,94.0,3.5000
2026-08-11,il,consensus,81.1413,80.0,1.1413
2026-08-11,il,google-weather,78.9800,80.0,1.0200
2026-08-11,il,open-meteo,80.4000,80.0,0.4000
2026-08-11,il,openweathermap,86.4900,80.0,6.4900
2026-08-11,il,pirateweather,78.7100,80.0,1.2900
2026-08-11,il,tomorrow,80.7300,80.0,0.7300
2026-08-11,il,visual-crossing,81.9000,80.0,1.9000
2026-08-11,il,weather.gov,82.0000,80.0,2.0000
2026-08-11,il,weatherapi,81.8000,80.0,1.8000
2026-08-11,ny,consensus,88.2347,85.0,3.2347
2026-08-11,ny,google-weather,87.0800,85.0,2.0800
2026-08-11,ny,open-meteo,90.2000,85.0,5.2000
2026-08-11,ny,openweathermap,85.9300,85.0,0.9300
2026-08-11,ny,pirateweather,87.1700,85.0,2.1700
2026-08-11,ny,tomorrow,89.6200,85.0,4.6200
2026-08-11,ny,visual-crossing,88.1000,85.0,3.1000
2026-08-11,ny,weather.gov,89.0000,85.0,4.0000
2026-08-11,ny,weatherapi,94.1000,85.0,9.1000
2026-08-11,tx,consensus,99.6914,101.0,1.3086
2026-08-11,tx,google-weather,98.2400,101.0,2.7600
2026-08-11,tx,open-meteo,98.3000,101.0,2.7000
2026-08-11,tx,openweathermap,98.8300,101.0,2.1700
2026-08-11,tx,pirateweather,98.3300,101.0,2.6700
2026-08-11,tx,tomorrow,98.0200,101.0,2.9800
2026-08-11,tx,visual-crossing,99.9000,101.0,1.1000
2026-08-11,tx,weather.gov,100.0000,101.0,1.0000
2026-08-11,tx,weatherapi,105.1000,101.0,4.1000
2026-08-12,fl,consensus,89.9453,94.0,4.0547
2026-08-12,fl,google-weather,91.2200,94.0,2.7800
2026-08-12,fl,open-meteo,90.4000,94.0,3.6000
2026-08-12,fl,openweathermap,92.3400,94.0,1.6600
2026-08-12,fl,pirateweather,89.1500,94.0,4.8500
2026-08-12,fl,tomorrow,90.6400,94.0,3.3600
2026-08-12,fl,visual-crossing,89.0000,94.0,5.0000
2026-08-12,fl,weather.gov,91.0000,94.0,3.0000
2026-08-12,fl,weatherapi,95.2000,94.0,1.2000
2026-08-12,il,consensus,80.3628,83.0,2.6372
2026-08-12,il,google-weather,78.9800,83.0,4.0200
2026-08-12,il,open-meteo,78.8000,83.0,4.2000
2026-08-12,il,openweathermap,87.4600,83.0,4.4600
2026-08-12,il,pirateweather,78.8900,83.0,4.1100
2026-08-12,il,tomorrow,77.9200,83.0,5.0800
2026-08-12,il,visual-crossing,81.1000,83.0,1.9000
2026-08-12,il,weather.gov,82.0000,83.0,1.0000
2026-08-12,il,weatherapi,81.9000,83.0,1.1000
2026-08-12,ny,consensus,88.6767,84.0,4.6767
2026-08-12,ny,google-weather,86.7200,84.0,2.7200
2026-08-12,ny,open-meteo,89.6000,84.0,5.6000
2026-08-12,ny,openweathermap,86.6300,84.0,2.6300
2026-08-12,ny,pirateweather,86.0900,84.0,2.0900
2026-08-12,ny,tomorrow,88.8600,84.0,4.8600
2026-08-12,ny,visual-crossing,89.0000,84.0,5.0000
2026-08-12,ny,weather.gov,90.0000,84.0,6.0000
2026-08-12,ny,weatherapi,92.8000,84.0,8.8000
2026-08-12,tx,consensus,100.8675,102.0,1.1325
2026-08-12,tx,google-weather,100.4000,102.0,1.6000
2026-08-12,tx,open-meteo,99.1000,102.0,2.9000
2026-08-12,tx,openweathermap,101.2800,102.0,0.7200
2026-08-12,tx,pirateweather,100.1300,102.0,1.8700
2026-08-12,tx,tomorrow,98.7400,102.0,3.2600
2026-08-12,tx,visual-crossing,101.0000,102.0,1.0000
2026-08-12,tx,weather.gov,101.0000,102.0,1.0000
2026-08-12,tx,weatherapi,105.6000,102.0,3.6000
2026-08-13,fl,consensus,89.5638,94.0,4.4362
2026-08-13,fl,google-weather,90.3200,94.0,3.6800
2026-08-13,fl,open-meteo,91.2000,94.0,2.8000
2026-08-13,fl,openweathermap,95.6700,94.0,1.6700
2026-08-13,fl,pirateweather,88.6100,94.0,5.3900
2026-08-13,fl,tomorrow,91.0400,94.0,2.9600
2026-08-13,fl,visual-crossing,88.1000,94.0,5.9000
2026-08-13,fl,weather.gov,90.0000,94.0,4.0000
2026-08-13,fl,weatherapi,95.4000,94.0,1.4000
2026-08-13,il,consensus,79.2569,77.0,2.2569
2026-08-13,il,google-weather,77.5400,77.0,0.5400
2026-08-13,il,open-meteo,79.6000,77.0,2.6000
2026-08-13,il,openweathermap,87.5800,77.0,10.5800
2026-08-13,il,pirateweather,79.0700,77.0,2.0700
2026-08-13,il,tomorrow,79.3400,77.0,2.3400
2026-08-13,il,visual-crossing,79.1000,77.0,2.1000
2026-08-13,il,weather.gov,80.0000,77.0,3.0000
2026-08-13,il,weatherapi,83.5000,77.0,6.5000
2026-08-13,ny,consensus,86.0689,85.0,1.0689
2026-08-13,ny,google-weather,87.0800,85.0,2.0800
2026-08-13,ny,open-meteo,87.5000,85.0,2.5000
2026-08-13,ny,openweathermap,84.6900,85.0,0.3100
2026-08-13,ny,pirateweather,85.7300,85.0,0.7300
2026-08-13,ny,tomorrow,86.4300,85.0,1.4300
2026-08-13,ny,visual-crossing,85.9000,85.0,0.9000
2026-08-13,ny,weather.gov,86.0000,85.0,1.0000
2026-08-13,ny,weatherapi,91.4000,85.0,6.4000
2026-08-13,tx,consensus,100.7768,102.0,1.2232
2026-08-13,tx,google-weather,99.6800,102.0,2.3200
2026-08-13,tx,open-meteo,98.4000,102.0,3.6000
2026-08-13,tx,openweathermap,101.5500,102.0,0.4500
2026-08-13,tx,pirateweather,99.9500,102.0,2.0500
2026-08-13,tx,tomorrow,98.4700,102.0,3.5300
2026-08-13,tx,visual-crossing,101.0000,102.0,1.0000
2026-08-13,tx,weather.gov,101.0000,102.0,1.0000
2026-08-13,tx,weatherapi,104.9000,102.0,2.9000
2026-08-14,fl,consensus,90.3541,96.0,5.6459
2026-08-14,fl,google-weather,89.7800,96.0,6.2200
2026-08-14,fl,open-meteo,91.3000,96.0,4.7000
2026-08-14,fl,openweathermap,90.9700,96.0,5.0300
2026-08-14,fl,pirateweather,88.6100,96.0,7.3900
2026-08-14,fl,tomorrow,91.2700,96.0,4.7300
2026-08-14,fl,visual-crossing,89.0000,96.0,7.0000
2026-08-14,fl,weather.gov,90.0000,96.0,6.0000
2026-08-14,fl,weatherapi,96.4000,96.0,0.4000
2026-08-14,il,consensus,79.3819,80.0,0.6181
2026-08-14,il,google-weather,79.5200,80.0,0.4800
2026-08-14,il,open-meteo,80.0000,80.0,0.0000
2026-08-14,il,openweathermap,81.4800,80.0,1.4800
2026-08-14,il,pirateweather,77.8100,80.0,2.1900
2026-08-14,il,tomorrow,79.8400,80.0,0.1600
2026-08-14,il,visual-crossing,79.1000,80.0,0.9000
2026-08-14,il,weather.gov,80.0000,80.0,0.0000
2026-08-14,il,weatherapi,82.8000,80.0,2.8000
2026-08-14,ny,consensus,87.0202,84.0,3.0202
2026-08-14,ny,google-weather,85.6400,84.0,1.6400
2026-08-14,ny,openweathermap,84.9200,84.0,0.9200
2026-08-14,ny,pirateweather,85.7300,84.0,1.7300
2026-08-14,ny,tomorrow,88.1600,84.0,4.1600
2026-08-14,ny,visual-crossing,87.0000,84.0,3.0000
2026-08-14,ny,weather.gov,87.0000,84.0,3.0000
2026-08-14,ny,weatherapi,93.2000,84.0,9.2000
2026-08-14,tx,consensus,97.2182,98.0,0.7818
2026-08-14,tx,google-weather,96.4400,98.0,1.5600
2026-08-14,tx,open-meteo,96.8000,98.0,1.2000
2026-08-14,tx,openweathermap,95.8800,98.0,2.1200
2026-08-14,tx,pirateweather,95.2700,98.0,2.7300
2026-08-14,tx,tomorrow,96.6200,98.0,1.3800
2026-08-14,tx,visual-crossing,97.1000,98.0,0.9000
2026-08-14,tx,weather.gov,99.0000,98.0,1.0000
2026-08-14,tx,weatherapi,103.3000,98.0,5.3000
2026-08-15,fl,consensus,89.8429,93.0,3.1571
2026-08-15,fl,google-weather,90.6800,93.0,2.3200
2026-08-15,fl,open-meteo,91.2000,93.0,1.8000
2026-08-15,fl,openweathermap,94.2300,93.0,1.2300
2026-08-15,fl,pirateweather,88.7900,93.0,4.2100
2026-08-15,fl,tomorrow,90.9500,93.0,2.0500
2026-08-15,fl,visual-crossing,89.0000,93.0,4.0000
2026-08-15,fl,weather.gov,90.0000,93.0,3.0000
2026-08-15,fl,weatherapi,91.0000,93.0,2.0000
2026-08-15,il,consensus,80.8901,81.0,0.1099
2026-08-15,il,google-weather,80.7800,81.0,0.2200
2026-08-15,il,open-meteo,80.5000,81.0,0.5000
2026-08-15,il,openweathermap,78.2400,81.0,2.7600
2026-08-15,il,pirateweather,79.7900,81.0,1.2100
2026-08-15,il,tomorrow,80.0800,81.0,0.9200
2026-08-15,il,visual-crossing,81.1000,81.0,0.1000
2026-08-15,il,weather.gov,81.0000,81.0,0.0000
2026-08-15,il,weatherapi,79.8000,81.0,1.2000
2026-08-15,ny,consensus,83.9583,83.0,0.9583
2026-08-15,ny,google-weather,82.4000,83.0,0.6000
2026-08-15,ny,openweathermap,84.5100,83.0,1.5100
2026-08-15,ny,pirateweather,83.2100,83.0,0.2100
2026-08-15,ny,tomorrow,85.0100,83.0,2.0100
2026-08-15,ny,visual-crossing,83.9000,83.0,0.9000
2026-08-15,ny,weather.gov,84.0000,83.0,1.0000
2026-08-15,ny,weatherapi,89.1000,83.0,6.1000
2026-08-15,tx,consensus,99.9054,103.0,3.0946
2026-08-15,tx,google-weather,99.8600,103.0,3.1400
2026-08-15,tx,open-meteo,98.1000,103.0,4.9000
2026-08-15,tx,openweathermap,102.4500,103.0,0.5500
2026-08-15,tx,pirateweather,98.8700,103.0,4.1300
2026-08-15,tx,tomorrow,98.2600,103.0,4.7400
2026-08-15,tx,visual-crossing,99.9000,103.0,3.1000
2026-08-15,tx,weather.gov,100.0000,103.0,3.0000
2026-08-15,tx,weatherapi,104.6000,103.0,1.6000
2026-08-16,fl,consensus,89.1259,94.0,4.8741
2026-08-16,fl,google-weather,90.5000,94.0,3.5000
2026-08-16,fl,open-meteo,90.8000,94.0,3.2000
2026-08-16,fl,openweathermap,93.1800,94.0,0.8200
2026-08-16,fl,pirateweather,89.1500,94.0,4.8500
2026-08-16,fl,tomorrow,91.0800,94.0,2.9200
2026-08-16,fl,visual-crossing,89.0000,94.0,5.0000
2026-08-16,fl,weather.gov,91.0000,94.0,3.0000
2026-08-16,fl,weatherapi,88.4000,94.0,5.6000
2026-08-16,il,consensus,83.4416,86.0,2.5584
2026-08-16,il,google-weather,87.2600,86.0,1.2600
2026-08-16,il,open-meteo,84.0000,86.0,2.0000
2026-08-16,il,openweathermap,91.8700,86.0,5.8700
2026-08-16,il,pirateweather,84.6500,86.0,1.3500
2026-08-16,il,tomorrow,84.8700,86.0,1.1300
2026-08-16,il,visual-crossing,83.0000,86.0,3.0000
2026-08-16,il,weather.gov,84.0000,86.0,2.0000
2026-08-16,il,weatherapi,87.5000,86.0,1.5000
2026-08-16,ny,consensus,81.7669,80.0,1.7669
2026-08-16,ny,google-weather,80.4200,80.0,0.4200
2026-08-16,ny,openweathermap,79.3800,80.0,0.6200
2026-08-16,ny,pirateweather,80.6900,80.0,0.6900
2026-08-16,ny,tomorrow,82.3800,80.0,2.3800
2026-08-16,ny,visual-crossing,81.9000,80.0,1.9000
2026-08-16,ny,weather.gov,82.0000,80.0,2.0000
2026-08-16,ny,weatherapi,81.6000,80.0,1.6000
2026-08-16,tx,consensus,101.1304,102.0,0.8696
2026-08-16,tx,google-weather,100.0400,102.0,1.9600
2026-08-16,tx,open-meteo,99.0000,102.0,3.0000
2026-08-16,tx,openweathermap,100.9800,102.0,1.0200
2026-08-16,tx,pirateweather,100.4900,102.0,1.5100
2026-08-16,tx,tomorrow,98.6200,102.0,3.3800
2026-08-16,tx,visual-crossing,101.0000,102.0,1.0000
2026-08-16,tx,weather.gov,100.0000,102.0,2.0000
2026-08-16,tx,weatherapi,105.7000,102.0,3.7000
2026-08-17,fl,consensus,91.8514,95.0,3.1486
2026-08-17,fl,google-weather,90.6800,95.0,4.3200
2026-08-17,fl,open-meteo,91.7000,95.0,3.3000
2026-08-17,fl,openweathermap,95.3200,95.0,0.3200
2026-08-17,fl,pirateweather,90.5900,95.0,4.4100
2026-08-17,fl,tomorrow,92.3000,95.0,2.7000
2026-08-17,fl,visual-crossing,90.1000,95.0,4.9000
2026-08-17,fl,weather.gov,93.0000,95.0,2.0000
2026-08-17,fl,weatherapi,96.3000,95.0,1.3000
2026-08-17,il,consensus,76.5348,78.0,1.4652
2026-08-17,il,google-weather,78.0800,78.0,0.0800
2026-08-17,il,open-meteo,81.3000,78.0,3.3000
2026-08-17,il,openweathermap,79.9900,78.0,1.9900
2026-08-17,il,pirateweather,75.8300,78.0,2.1700
2026-08-17,il,tomorrow,77.0400,78.0,0.9600
2026-08-17,il,visual-crossing,76.0000,78.0,2.0000
2026-08-17,il,weather.gov,76.0000,78.0,2.0000
2026-08-17,il,weatherapi,76.1000,78.0,1.9000
2026-08-17,ny,consensus,83.9116,81.0,2.9116
2026-08-17,ny,google-weather,83.6600,81.0,2.6600
2026-08-17,ny,open-meteo,86.7000,81.0,5.7000
2026-08-17,ny,openweathermap,87.6000,81.0,6.6000
2026-08-17,ny,pirateweather,84.1100,81.0,3.1100
2026-08-17,ny,tomorrow,82.4900,81.0,1.4900
2026-08-17,ny,visual-crossing,83.9000,81.0,2.9000
2026-08-17,ny,weather.gov,84.0000,81.0,3.0000
2026-08-17,ny,weatherapi,84.9000,81.0,3.9000
2026-08-17,tx,consensus,101.6718,104.0,2.3282
2026-08-17,tx,google-weather,101.6600,104.0,2.3400
2026-08-17,tx,open-meteo,100.3000,104.0,3.7000
